(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Vorläufig																
Stand:	27.09.2021	06:09															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Gültige	-1	2	1005104	99,424486	978118	99,308781	2,758972	0,115705	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	CDU	1	1	179621	17,908768	277677	28,460077	-35,312972	-10,551309	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	CDU	1	2	155297	15,450839	266312	27,226981	-41,686067	-11,776142	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	SPD	2	1	334786	33,379197	311889	31,966583	7,341394	1,412614	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	SPD	2	2	298341	29,6826	229862	23,500437	29,791353	6,182163	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	GRÜNE	3	1	237069	23,63651	114485	11,733964	107,074289	11,902547	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	GRÜNE	3	2	250288	24,901702	136371	13,942183	83,534622	10,959519	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DIE LINKE	4	1	72427	7,221195	105242	10,786617	-31,180517	-3,565422	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DIE LINKE	4	2	67520	6,717713	119076	12,173991	-43,296718	-5,456278	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FDP	5	1	84562	8,431092	69178	7,090293	22,238284	1,3408	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FDP	5	2	114402	11,382106	105610	10,797266	8,324969	0,58484	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	AfD	6	1	49883	4,973489	71527	7,33105	-30,259902	-2,357561	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	AfD	6	2	50615	5,035797	76511	7,822267	-33,846114	-2,78647	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die PARTEI	7	1	6582	0,656246	11426	1,17109	-42,394539	-0,514845	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die PARTEI	7	2	10138	1,008652	15388	1,573225	-34,117494	-0,564573	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Tierschutzpartei	8	2	12305	1,224251	8813	0,901016	39,623284	0,323235	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FREIE WÄHLER	9	1	6735	0,6715	5426	0,55613	24,124585	0,115371	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FREIE WÄHLER	9	2	5579	0,555067	3458	0,353536	61,336032	0,201531	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	ÖDP	10	1	3664	0,365312	3369	0,3453	8,756308	0,020012	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	ÖDP	10	2	2037	0,202666	2778	0,284015	-26,673866	-0,081349	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	V-Partei³	11	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	V-Partei³	11	2	1215	0,120883	2169	0,221752	-43,983402	-0,100869	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	NPD	12	1	646	0,064408	1245	0,127604	-48,11245	-0,063196	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	NPD	12	2	651	0,064769	1799	0,183925	-63,81323	-0,119155	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	MLPD	13	1	956	0,095316	1123	0,1151	-14,870882	-0,019784	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	MLPD	13	2	349	0,034723	688	0,070339	-49,273256	-0,035616	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DKP	14	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DKP	14	2	530	0,052731	511	0,052243	3,7182	0,000488	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	dieBasis	15	1	17242	1,719081					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	dieBasis	15	2	13946	1,387518					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	BÜNDNIS21	16	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	BÜNDNIS21	16	2	408	0,040593					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	du.	17	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	du.	17	2	1338	0,133121					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	LKR	18	1	179	0,017847					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	LKR	18	2	246	0,024475					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die Humanisten	19	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die Humanisten	19	2	1200	0,119391					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	PIRATEN	20	1	3427	0,341682					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	PIRATEN	20	2	4356	0,433388					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Team Todenhöfer	21	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Team Todenhöfer	21	2	8906	0,886077					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Volt	22	1	4484	0,447069					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Volt	22	2	5437	0,540939					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	23	1	715	0,071288					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DiB	24	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DiB	24	2			4199	0,429294		-0,429294	
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Übrige	1000	1			3085	0,316192		-0,316192	
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Übrige	1000	2			4573	0,467531		-0,467531	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Wahlberechtigte	-4		6104769		6124582		-0,3235		
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Wählende	-3		4563324	74,75015	4681871	76,443927	-2,532043	-1,693777	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Ungültige	-2	1	44864	0,983143	46554	0,994346	-3,630193	-0,011203	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Ungültige	-2	2	40275	0,88258	34895	0,745322	15,417682	0,137259	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Gültige	-1	1	4518460	99,016857	4635317	99,005654	-2,521014	0,011203	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Gültige	-1	2	4523049	99,11742	4646976	99,254678	-2,666831	-0,137259	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	CDU	1	1	1323008	29,280064	1777588	38,34879	-25,572855	-9,068726	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	CDU	1	2	1093491	24,175971	1623481	34,93629	-32,645285	-10,760319	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	SPD	2	1	1603890	35,496386	1557197	33,594186	2,998529	1,9022	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	SPD	2	2	1498652	33,133667	1275172	27,440899	17,525479	5,692768	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FDP	3	1	347800	7,697313	264801	5,712684	31,343915	1,984629	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FDP	3	2	474591	10,492723	431405	9,283564	10,010547	1,209159	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	AfD	4	1	291987	6,462091	369663	7,974924	-21,012652	-1,512833	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	AfD	4	2	336394	7,437328	422362	9,088965	-20,354104	-1,651636	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	GRÜNE	5	1	646823	14,315121	334541	7,217219	93,346406	7,097901	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	GRÜNE	5	2	726576	16,063854	404825	8,711579	79,479034	7,352275	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DIE LINKE	6	1	142765	3,159594	273064	5,890946	-47,717385	-2,731351	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DIE LINKE	6	2	148602	3,285439	322979	6,950305	-53,990198	-3,664866	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die PARTEI	7	1	16579	0,366917	12726	0,274544	30,276599	0,092373	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die PARTEI	7	2	40154	0,887764	41228	0,887201	-2,605026	0,000563	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Tierschutzpartei	8	1	25448	0,563201					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Tierschutzpartei	8	2	57939	1,280972	40487	0,871255	43,105194	0,409717	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FREIE WÄHLER	9	1	47457	1,050291	23538	0,507797	101,618659	0,542494	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FREIE WÄHLER	9	2	37207	0,822609	19178	0,412698	94,00876	0,40991	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	PIRATEN	10	1	9851	0,218017	13214	0,285072	-25,45028	-0,067055	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	PIRATEN	10	2	16969	0,375167	17683	0,380527	-4,037776	-0,00536	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	NPD	11	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	NPD	11	2	4374	0,096705	12034	0,258964	-63,652983	-0,162259	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	V-Partei³	12	1	630	0,013943					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	V-Partei³	12	2	3297	0,072893	6076	0,130752	-45,737327	-0,057858	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	ÖDP	13	1	1710	0,037845	809	0,017453	111,372064	0,020392	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	ÖDP	13	2	3481	0,076961	4771	0,102669	-27,038357	-0,025708	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	MLPD	14	1	750	0,016599	1522	0,032835	-50,722733	-0,016236	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	MLPD	14	2	810	0,017908	1616	0,034775	-49,876238	-0,016867	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DKP	15	1	523	0,011575	1331	0,028714	-60,706236	-0,01714	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DKP	15	2	1037	0,022927	1100	0,023671	-5,727273	-0,000744	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	dieBasis	16	1	52544	1,162874					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	dieBasis	16	2	46294	1,023513					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	du.	17	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	du.	17	2	2656	0,058721					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	LKR	18	1	1806	0,039969					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	LKR	18	2	1303	0,028808					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die Humanisten	19	1	285	0,006307					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die Humanisten	19	2	3804	0,084103					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Team Todenhöfer	20	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Team Todenhöfer	20	2	13528	0,29909					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Volt	21	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Volt	21	2	11890	0,262876					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	22	1	4604	0,101893					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Bündnis C	23	1			953	0,02056		-0,02056	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Bündnis C	23	2							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DiB	24	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DiB	24	2			6349	0,136626		-0,136626	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Übrige	1000	1			4370	0,094276		-0,094276	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Übrige	1000	2			16230	0,349259		-0,349259	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Wahlberechtigte	-4		459736		474151		-3,040171		
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Wählende	-3		330140	71,810778	335919	70,846418	-1,720355	0,96436	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Ungültige	-2	1	3729	1,129521	4876	1,45154	-23,52338	-0,32202	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Ungültige	-2	2	2911	0,881747	3596	1,070496	-19,048943	-0,188749	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Gültige	-1	1	326411	98,870479	331043	98,54846	-1,399214	0,32202	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Gültige	-1	2	327229	99,118253	332323	98,929504	-1,532846	0,188749	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	SPD	1	1	108220	33,15452	105119	31,753881	2,94999	1,400639	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	SPD	1	2	102988	31,472761	88944	26,764323	15,78971	4,708438	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	CDU	2	1	67872	20,793417	81275	24,551191	-16,490926	-3,757774	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	CDU	2	2	56431	17,24511	83409	25,098774	-32,344231	-7,853665	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DIE LINKE	3	1	25844	7,917625	39405	11,903287	-34,414414	-3,985662	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DIE LINKE	3	2	25289	7,728227	44629	13,429405	-43,335051	-5,701178	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	GRÜNE	4	1	60404	18,505504	33386	10,085095	80,926137	8,420409	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	GRÜNE	4	2	68166	20,831283	36733	11,053403	85,571557	9,77788	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	AfD	5	1	21628	6,626002	30935	9,344707	-30,085663	-2,718705	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	AfD	5	2	22554	6,892421	33244	10,003521	-32,156179	-3,1111	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FDP	6	1	22353	6,848115	30457	9,200315	-26,608005	-2,352201	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FDP	6	2	30406	9,291964	31056	9,345125	-2,092993	-0,053161	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die PARTEI	7	1	5444	1,667836	7753	2,341992	-29,78202	-0,674156	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die PARTEI	7	2	3888	1,188159	5511	1,658326	-29,450191	-0,470168	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FREIE WÄHLER	8	1	3651	1,118528	939	0,283649	288,817891	0,83488	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FREIE WÄHLER	8	2	2907	0,888369	1194	0,359289	143,467337	0,52908	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	V-Partei³	9	1	605	0,185349					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	V-Partei³	9	2	509	0,155549	1019	0,306629	-50,049068	-0,151081	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MENSCHLICHE WELT	10	1			787	0,237733		-0,237733	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MENSCHLICHE WELT	10	2	389	0,118877	905	0,272325	-57,016575	-0,153448	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	NPD	11	1			487	0,147111		-0,147111	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	NPD	11	2	290	0,088623	863	0,259687	-66,396292	-0,171064	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MLPD	12	1	274	0,083943	500	0,151038	-45,2	-0,067095	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MLPD	12	2	160	0,048895	273	0,082149	-41,391941	-0,033254	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	dieBasis	13	1	3974	1,217483					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	dieBasis	13	2	3422	1,045751					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	ÖDP	14	1	707	0,216598					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	ÖDP	14	2	404	0,123461					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die Humanisten	15	1	1012	0,310039					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die Humanisten	15	2	594	0,181524					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Tierschutzpartei	16	1	2428	0,743847					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Tierschutzpartei	16	2	4506	1,377017					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Team Todenhöfer	17	2	2999	0,916484					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Volt	18	1	1136	0,348027					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Volt	18	2	1327	0,405526					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	PIRATEN	19	1	859	0,263165					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	PIRATEN	19	2			1958	0,589186		-0,589186	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DKP	20	1							
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DKP	20	2			174	0,052359		-0,052359	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Übrige	1000	2			2411	0,725499		-0,725499	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Wahlberechtigte	-4		2048626		2051559		-0,142964		
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Wählende	-3		1549541	75,638062	1512145	73,707117	2,473043	1,930944	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Ungültige	-2	1	21840	1,40945	23743	1,570154	-8,014994	-0,160704	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Ungültige	-2	2	19966	1,288511	21314	1,409521	-6,324482	-0,12101	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Gültige	-1	1	1527701	98,59055	1488402	98,429846	2,640349	0,160704	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Gültige	-1	2	1529575	98,711489	1490831	98,590479	2,598819	0,12101	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	CDU	1	1	283684	18,56934	432157	29,034965	-34,356264	-10,465625	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	CDU	1	2	233909	15,292418	397839	26,685721	-41,205111	-11,393303	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	AfD	2	1	279969	18,326165	289204	19,430503	-3,193248	-1,104339	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	AfD	2	2	277380	18,134449	301103	20,196991	-7,878699	-2,062542	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	SPD	3	1	437707	28,651353	304896	20,484788	43,559443	8,166564	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	SPD	3	2	450534	29,454849	261822	17,562152	72,076449	11,892697	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DIE LINKE	4	1	142623	9,335793	256497	17,233046	-44,395841	-7,897253	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DIE LINKE	4	2	129749	8,482683	255721	17,152917	-49,2615	-8,670234	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FDP	5	1	121095	7,926617	75734	5,088276	59,895159	2,838341	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FDP	5	2	142428	9,311606	105485	7,075584	35,022041	2,236022	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	GRÜNE	6	1	120004	7,855202	67253	4,51847	78,43665	3,336732	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	GRÜNE	6	2	137467	8,987268	74971	5,028806	83,360233	3,958462	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Tierschutzpartei	7	1	6735	0,440859					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Tierschutzpartei	7	2	39817	2,603141	26243	1,760293	51,724269	0,842848	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die PARTEI	8	1	27426	1,795247	17385	1,168031	57,756687	0,627215	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die PARTEI	8	2	19195	1,254924	19471	1,30605	-1,417493	-0,051126	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FREIE WÄHLER	9	1	47016	3,077566	28547	1,917963	64,696816	1,159603	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FREIE WÄHLER	9	2	40507	2,648252	17762	1,191416	128,054273	1,456836	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	NPD	10	1			1369	0,091978		-0,091978	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	NPD	10	2	4871	0,318454	12993	0,871527	-62,510583	-0,553073	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DKP	11	1	1787	0,116973	4668	0,313625	-61,718081	-0,196652	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DKP	11	2	1992	0,130232	2514	0,168631	-20,763723	-0,038399	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	ÖDP	12	1	4509	0,295149					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	ÖDP	12	2	2834	0,18528	2496	0,167423	13,541667	0,017857	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	MLPD	13	1	304	0,019899	772	0,051868	-60,621762	-0,031969	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	MLPD	13	2	848	0,05544	1277	0,085657	-33,594362	-0,030217	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	dieBasis	14	1	26759	1,751586					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	dieBasis	14	2	23031	1,505712					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die Humanisten	15	1	458	0,02998					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die Humanisten	15	2	1897	0,124021					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	PIRATEN	16	1	5849	0,382863	4925	0,330892	18,761421	0,051971	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	PIRATEN	16	2	6349	0,415083					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Team Todenhöfer	17	2	3365	0,219996					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	UNABHÄNGIGE	18	1	7339	0,480395					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	UNABHÄNGIGE	18	2	9110	0,59559					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Volt	19	1	1004	0,06572					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Volt	19	2	4292	0,280601					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FAMILIE	20	1	1815	0,118806					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FAMILIE	20	2							
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	21	1	11618	0,760489					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Übrige	1000	1			4995	0,335595		-0,335595	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Übrige	1000	2			11134	0,746832		-0,746832	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Wahlberechtigte	-4		1789763		1854891		-3,51115		
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Wählende	-3		1214818	67,875914	1263474	68,115808	-3,85097	-0,239894	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Ungültige	-2	1	14668	1,207424	22949	1,816341	-36,084361	-0,608918	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Ungültige	-2	2	12915	1,063122	18494	1,463742	-30,16654	-0,40062	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Gültige	-1	1	1200150	98,792576	1240525	98,183659	-3,25467	0,608918	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Gültige	-1	2	1201903	98,936878	1244980	98,536258	-3,460056	0,40062	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	CDU	1	1	299347	24,942466	401454	32,361621	-25,434296	-7,419156	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	CDU	1	2	252284	20,990379	377411	30,314624	-33,154042	-9,324244	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	AfD	2	1	242068	20,169812	210127	16,938554	15,200807	3,231258	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	AfD	2	2	235487	19,592846	244401	19,630918	-3,647285	-0,038072	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	DIE LINKE	3	1	127581	10,630421	238047	19,189214	-46,405122	-8,558793	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	DIE LINKE	3	2	115324	9,595117	220858	17,739883	-47,783644	-8,144766	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	SPD	4	1	293174	24,428113	213058	17,174825	37,602906	7,253288	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	SPD	4	2	305048	25,380418	188980	15,17936	61,418139	10,201057	
